"ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
1,26,"Medea","Beni Slimane","Souagui","Souagui","PC","Souagui Nouvelle","n",04,0,0
1,26,"Medea","Beni Slimane","Souagui","Sidi Zahar","PC","Sidi Zahar Centre","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Djouab","PC","Djouab Ancien","n",04,0,0
1,26,"Medea","Beni Slimane","Souagui","Djouab","PC","Djouab Nouvelle","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","PC","Bir Benabed Centre","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Sidi Rabie","n",0,0,0 
1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Sidi Ziane","n",0,0,0 
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","SCTMR","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Beni slimane 1","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Beni slimane 2 ( PIM )","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Souk larbaa","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Ahl Chaaba","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Sekhaeiria","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Ouled Allel","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Sidi El Akroot","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Tchaif","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Ouled Aicha","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Ouled Larbi","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Beni Maaloum","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Bouakria","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Ouled Bouyahia ","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Bezaz","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Souk El djamaa","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Ouled Attalah","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Hallaba","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Faid Hammad","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Sidi Zahar","SS","Ouled Tayeb","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Ouled Hadria","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Ouled Marrouf","n",0,0,0
1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","El Kattar","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ain Bourafou","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ouled Amar","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Chouaitia","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ouled Said","n",0,0,0
1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Dehamnia","n",0,0,0
1,26,"Medea","Tablat","Tablat","Tablat","PC","Urgence Médical Tablat","n",0,0,0
1,26,"Medea","Tablat","Tablat","Deux Bassins","PC","Tablat (Bouhamadi Messoud)","n",04,0,0
1,26,"Medea","Tablat","Tablat","Deux Bassins","PC","Deux Bassins","n",04,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","PC","Aissaouia","n",0,0,0
1,26,"Medea","Tablat","Tablat","Mezghena","PC","Mezghena","n",0,0,0
1,26,"Medea","Tablat","El Azizia","El Azizia","PC","El Azizia Centre","n",04,0,0
1,26,"Medea","Tablat","El Azizia","Mihoub","PC","Mihoub Centre","n",04,0,0
1,26,"Medea","Tablat","El Azizia","Maghraoua","PC","Maghraoua Centre","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","PC","Sedraya Centre","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","PC","El Guelb Kebir Centre","n",04,0,0
1,26,"Medea","Tablat","Tablat","Tablat","SS","Beni Djoughlal","n",0,0,0
1,26,"Medea","Tablat","Tablat","Deux Bassins","SS","Ouled Rabeh","n",0,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Chmalil","n",0,0,0
1,26,"Medea","Tablat","Tablat","Mezghena","SS","Maamria","n",0,0,0
1,26,"Medea","Tablat","El Azizia","El Azizia","SS","Ouled Mhamed","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Beni Maaloum","n",0,0,0
1,26,"Medea","Tablat","Tablat","Tablat","SS","UCTMR","n",0,0,0
1,26,"Medea","Tablat","Tablat","Tablat","SS","Rasfa","n",0,0,0
1,26,"Medea","Tablat","Tablat","Tablat","SS","Touansa","n",0,0,0
1,26,"Medea","Tablat","Tablat","Tablat","SS","El Bebda","n",0,0,0
1,26,"Medea","Tablat","Tablat","Deux Bassins","SS","Bakar","n",0,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Ouled Koulla","n",0,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Kebeldjia","n",0,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Khoualed","n",0,0,0
1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Tdijai ","n",0,0,0
1,26,"Medea","Tablat","Tablat","Mezghena","SS","Guetateche","n",0,0,0
1,26,"Medea","Tablat","Tablat","Mezghena","SS","Timlal","n",0,0,0
1,26,"Medea","Tablat","El Azizia","El Azizia","SS","PMI El Azizia","n",0,0,0
1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Brouni","n",0,0,0
1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Sengoua","n",0,0,0
1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Mouzoubia","n",0,0,0
1,26,"Medea","Tablat","El Azizia","Maghraoua","SS","Chellala","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Beni Amrane","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Chellabat","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Cheraka","n",0,0,0
1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Guelb Seghir","n",0,0,0
